Timestamp,,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
06:06.3,,,5643.3,0.3,-0.274882227,5696.77,34.6149592,135.516069,0,713.5,47.7,1.2099999,7,,,
06:06.4,,,5643.4,0.27,-0.177556083,5696.79,34.6149592,135.5160692,0,713.5,48.4,1.2099999,7,,,
06:06.5,,,5643.5,0.21,-0.1170182,5696.79,34.614959,135.5160693,0,713.5,51.2,1.02,8,,,
06:06.6,,,5643.6,0.15,-0.110644534,5696.79,34.6149588,135.5160695,0,713.5,48.6,1.2099999,7,,,
06:06.7,,,5643.7,0.1,-0.144979507,5696.79,34.6149588,135.5160695,0,713.5,48,1.2099999,7,,,
06:06.8,,,5643.8,0.06,-0.195780694,5696.79,34.6149587,135.5160693,0,713.5,51.9,1.04,8,,,
06:06.9,1:34:10,,5643.9,0.04,-0.243014947,5696.79,34.6149587,135.5160692,0,713.5,54.6,0.88,9,,,
06:07.0,,,5644,0.03,-0.272630364,5696.79,34.6149587,135.5160692,0,713.5,54.7,0.88,9,,,
06:07.1,,,5644.1,0.04,-0.274624288,5696.79,34.6149585,135.5160693,0,713.5,51.4,1.04,8,,,
06:07.2,,,5644.2,0.06,-0.246014938,5696.79,34.6149585,135.5160693,0,713.5,52,0.88,9,,,
06:07.3,,,5644.3,0.08,-0.193186268,5696.79,34.6149582,135.5160693,0,713.5,51.8,0.88,9,,,
06:07.4,,,5644.4,0.1,-0.126940042,5696.88,34.6149582,135.5160695,0,713.5,53.1,0.88,9,,,
06:07.5,,,5644.5,0.12,-0.057516813,5696.88,34.614958,135.5160693,0,713.5,53.4,0.88,9,,,
06:07.6,,,5644.6,0.13,0.005628845,5696.88,34.614958,135.5160693,0,713.5,53,0.88,9,,,
06:07.7,,,5644.7,0.13,0.053742588,5696.88,34.6149578,135.5160693,0,713.5,54.3,0.88,9,,,
06:07.9,,,5644.8,0.13,0.080821589,5696.88,34.6149578,135.5160693,0,713.5,54.4,0.88,9,,,
06:07.9,1:34:11,,5644.9,0.11,0.084971063,5696.88,34.6149577,135.5160692,0,713.5,55.5,0.88,9,,,
06:08.0,,,5645,0.09,0.068123981,5696.88,34.6149577,135.5160692,0,713.5,54.7,0.88,9,,,
06:08.1,,,5645.1,0.07,0.035492562,5696.88,34.6149577,135.5160693,0,713.5,55.4,0.88,9,,,
06:08.2,,,5645.2,0.05,-0.005616553,5696.88,34.6149577,135.516069,0,713.5,54.5,0.88,9,,,
06:08.3,,,5645.3,0.03,-0.047636203,5696.88,34.614958,135.5160692,0,713.5,52.8,0.88,9,,,
06:08.4,,,5645.4,0.02,-0.084350929,5696.88,34.6149578,135.516069,0,713.5,51.7,0.88,9,,,
06:08.5,,,5645.5,0.01,-0.111723833,5696.88,34.6149578,135.516069,0,713.5,51.7,0.88,9,,,
06:08.6,,,5645.6,0,-0.127802938,5696.88,34.614958,135.5160688,0,713.5,54.1,0.88,9,,,
06:08.7,,,5645.7,0,-0.131171897,5696.88,34.6149578,135.5160687,0,713.5,57.2,0.88,9,,,
06:08.8,,,5645.8,0.01,-0.122110061,5696.88,34.6149577,135.5160687,0,713.5,56.5,0.88,9,,,
06:08.9,1:34:12,,5645.9,0.01,-0.10504251,5696.88,34.6149577,135.5160687,0,713.5,55.8,0.88,9,,,
06:09.0,,,5646,0.01,-0.085280724,5696.88,34.6149577,135.5160687,0,713.5,55.8,0.88,9,,,
06:09.1,,,5646.1,0,-0.066051364,5696.88,34.6149577,135.5160685,0,713.5,55.5,0.88,9,,,
06:09.2,,,5646.2,0,-0.04907025,5696.88,34.6149577,135.5160685,0,713.5,56.7,0.88,9,,,
06:09.3,,,5646.3,0,-0.035034399,5696.88,34.6149578,135.5160685,0,713.5,57.6,0.88,9,,,
06:09.4,,,5646.4,0,-0.024007937,5696.88,34.6149582,135.5160687,0,713.5,57,0.88,9,,,
06:09.5,,,5646.5,0,-0.01570514,5696.88,34.6149587,135.5160687,0,713.5,56.5,0.88,9,,,
06:09.6,,,5646.6,0,-0.009684298,5696.88,34.6149592,135.5160685,0,713.5,57.1,0.88,9,,,
06:09.7,,,5646.7,0,-0.005470175,5696.88,34.6149597,135.5160685,0,713.5,59,0.88,9,,,
06:09.8,,,5646.8,0,-0.00257781,5696.88,34.6149602,135.5160682,0,713.5,60.5,0.88,9,,,
06:09.9,1:34:13,,5646.9,0,-0.00056304,5696.88,34.6149607,135.5160678,0,713.5,60.5,0.88,9,,,
06:10.1,,,5647,0,0.000831501,5696.88,34.614961,135.5160677,0,713.5,59.4,0.88,9,,,
06:10.1,,,5647.1,0,0.00169953,5696.88,34.6149615,135.5160673,0,713.5,59.5,0.88,9,,,
06:10.2,,,5647.2,0,0.002119801,5696.88,34.6149617,135.516067,0,713.6,60.1,0.88,9,,,
06:10.3,,,5647.3,0,0.002195438,5696.88,34.6149617,135.5160668,0,713.6,57.7,0.88,9,,,
06:10.4,,,5647.4,0,0.002032686,5696.88,34.614962,135.5160665,0,713.6,56.4,0.88,9,,,
06:10.5,,,5647.5,0,0.001727383,5696.88,34.614962,135.5160665,0,713.6,56.7,1.04,8,,,
06:10.6,,,5647.6,0,0.002146691,5696.88,34.614962,135.5160663,0,713.6,57.1,0.88,9,,,
06:10.8,,,5647.7,0.02,0.006147197,5696.88,34.6149622,135.5160663,0,713.6,55.9,1.04,8,,,
06:10.8,,,5647.8,0.03,0.016608717,5696.88,34.6149622,135.5160663,0,713.6,57.6,0.88,9,,,
06:10.9,1:34:14,,5647.9,0.04,0.032496586,5696.88,34.6149622,135.5160665,0,713.6,56.4,0.88,9,,,
06:11.0,,,5648,0.05,0.049168911,5696.88,34.6149622,135.5160663,0,713.6,55.7,0.88,9,,,
06:11.1,,,5648.1,0.05,0.061748605,5696.88,34.6149623,135.5160663,0,713.6,55.7,0.88,9,,,
06:11.2,,,5648.2,0.05,0.067420632,5696.88,34.6149625,135.5160665,0,713.6,56.8,0.88,9,,,
06:11.3,,,5648.3,0.06,0.066973984,5696.88,34.6149625,135.5160667,0,713.6,57.1,0.88,9,,,
06:11.4,,,5648.4,0.06,0.062779509,5696.92,34.6149622,135.5160668,0,713.6,56.1,0.88,9,,,
06:11.5,,,5648.5,0.04,0.051722687,5696.97,34.6149618,135.516067,0,713.6,56.1,0.88,9,,,
06:11.6,,,5648.6,0.02,0.02969889,5696.99,34.6149617,135.5160672,0,713.6,55.7,0.88,9,,,
06:11.7,,,5648.7,0.08,0.015169401,5697.07,34.614961,135.5160675,0,713.6,56.6,0.88,9,,,
06:11.8,,,5648.8,0.17,0.042383593,5697.16,34.6149602,135.5160675,0,713.6,57.7,0.88,9,,,
06:11.9,1:34:15,,5648.9,0.28,0.1250045,5697.22,34.6149598,135.516068,0,713.6,56.3,0.88,9,,,
06:12.0,,,5649,0.38,0.251190275,5697.28,34.6149595,135.5160685,0,713.6,57.9,1.04,8,,,
06:12.1,,,5649.1,0.47,0.395330906,5697.34,34.614959,135.5160688,0,713.6,55.3,1.04,8,,,
06:12.2,,,5649.2,0.54,0.526159823,5697.39,34.6149588,135.5160693,0,713.6,53.8,1.04,8,,,
06:12.3,,,5649.3,0.56,0.616092801,5697.4,34.6149587,135.5160693,0,713.6,52.1,1.04,8,,,
06:12.4,,,5649.4,0.54,0.643257499,5697.4,34.6149587,135.5160693,0,713.6,53.8,0.88,9,,,
06:12.5,,,5649.5,0.47,0.590963662,5697.4,34.6149587,135.5160693,0,713.6,54.1,0.88,9,,,
06:12.6,,,5649.6,0.36,0.454676867,5697.4,34.6149585,135.5160693,0,713.6,54.2,0.88,9,,,
06:12.7,,,5649.7,0.25,0.251187444,5697.4,34.6149585,135.5160693,0,713.6,52.6,0.88,9,,,
06:12.8,,,5649.8,0.15,0.01508759,5697.4,34.6149587,135.5160693,0,713.6,54.3,0.88,9,,,
06:13.0,1:34:16,,5649.9,0.08,-0.213495284,5697.4,34.6149587,135.5160693,0,713.6,55.3,0.88,9,,,
06:13.0,,,5650,0.06,-0.396490514,5697.4,34.6149587,135.5160693,0,713.6,55.3,1.04,8,,,
06:13.1,,,5650.1,0.07,-0.503146946,5697.4,34.6149588,135.5160695,0,713.6,55.3,1.04,8,,,
06:13.2,,,5650.2,0.1,-0.524305701,5697.4,34.6149588,135.5160695,0,713.6,55,1.04,8,,,
06:13.3,,,5650.3,0.11,-0.48010391,5697.4,34.6149587,135.5160695,0,713.6,56.5,0.88,9,,,
06:13.4,,,5650.4,0.11,-0.40312466,5697.4,34.6149587,135.5160695,0,713.6,56.7,0.88,9,,,
06:13.5,,,5650.5,0.11,-0.319242954,5697.4,34.6149585,135.5160695,0,713.6,56.7,0.88,9,,,
06:13.6,,,5650.6,0.1,-0.242769599,5697.4,34.6149583,135.5160695,0,713.7,56.7,0.88,9,,,
06:13.7,,,5650.7,0.09,-0.179137707,5697.4,34.6149583,135.5160695,0,713.7,56.3,0.88,9,,,
06:13.8,,,5650.8,0.09,-0.129516169,5697.4,34.6149582,135.5160695,0,713.7,57.2,0.88,9,,,
06:13.9,1:34:17,,5650.9,0.08,-0.09342026,5697.4,34.6149583,135.5160695,0,713.7,56.3,0.88,9,,,
06:14.0,,,5651,0.07,-0.068883821,5697.4,34.6149582,135.5160695,0,713.7,55.5,0.88,9,,,
06:14.1,,,5651.1,0.07,-0.052962907,5697.4,34.6149582,135.5160693,0,713.7,53.7,0.88,9,,,
06:14.2,,,5651.2,0.06,-0.04286927,5697.4,34.614958,135.5160693,0,713.7,53.7,0.88,9,,,
06:14.3,,,5651.3,0.06,-0.036601219,5697.4,34.614958,135.5160693,0,713.7,52.4,0.88,9,,,
06:14.4,,,5651.4,0.05,-0.033338886,5697.4,34.614958,135.5160693,0,713.7,50.3,0.88,9,,,
06:14.5,,,5651.5,0.05,-0.032769479,5697.4,34.614958,135.5160692,0,713.7,51,0.88,9,,,
06:14.6,,,5651.6,0.04,-0.033673909,5697.4,34.614958,135.5160693,0,713.7,52,0.88,9,,,
06:14.7,,,5651.7,0.04,-0.034277227,5697.4,34.614958,135.5160693,0,713.7,52,0.88,9,,,
06:14.8,,,5651.8,0.04,-0.03347363,5697.4,34.614958,135.5160693,0,713.7,52.9,0.88,9,,,
06:14.9,1:34:18,,5651.9,0.04,-0.03100249,5697.4,34.614958,135.5160693,0,713.7,52.7,0.88,9,,,
06:15.0,,,5652,0.04,-0.027584024,5697.4,34.614958,135.5160693,0,713.7,53.9,0.88,9,,,
06:15.2,,,5652.1,0.04,-0.024503354,5697.4,34.614958,135.5160692,0,713.7,53.9,0.88,9,,,
06:15.2,,,5652.2,0.03,-0.022300299,5697.4,34.614958,135.5160692,0,713.7,53.6,0.88,9,,,
06:15.3,,,5652.3,0.03,-0.020874513,5697.4,34.614958,135.5160692,0,713.7,53.6,0.88,9,,,
06:15.4,,,5652.4,0.03,-0.02020444,5697.4,34.6149578,135.5160692,0,713.7,53.6,0.88,9,,,
06:15.5,,,5652.5,0.03,-0.019836197,5697.4,34.6149578,135.516069,0,713.7,53.6,0.88,9,,,
06:15.6,,,5652.6,0.03,-0.019023182,5697.4,34.6149578,135.516069,0,713.7,54,0.88,9,,,
06:15.7,,,5652.7,0.02,-0.017988484,5697.4,34.6149578,135.516069,0,713.7,54.2,0.88,9,,,
06:15.9,,,5652.8,0.02,-0.017899649,5697.4,34.6149578,135.516069,0,713.7,55.1,0.88,9,,,
06:15.9,1:34:19,,5652.9,0.02,-0.01952227,5697.4,34.6149578,135.516069,0,713.7,55.1,0.88,9,,,
06:16.0,,,5653,0.01,-0.022582483,5697.4,34.6149577,135.516069,0,713.7,54.3,0.88,9,,,
06:16.1,,,5653.1,0.01,-0.026195057,5697.4,34.6149578,135.516069,0,713.7,54.3,0.88,9,,,
06:16.2,,,5653.2,0,-0.029412992,5697.4,34.6149577,135.516069,0,713.7,53.4,0.88,9,,,
06:16.3,,,5653.3,0,-0.031515189,5697.4,34.6149577,135.516069,0,713.7,53.2,0.88,9,,,
06:16.4,,,5653.4,0,-0.032110754,5697.4,34.6149577,135.516069,0,713.7,54.4,0.88,9,,,
06:16.5,,,5653.5,0,-0.030871179,5697.4,34.6149577,135.516069,0,713.7,54.4,0.88,9,,,
06:16.6,,,5653.6,0,-0.027647546,5697.4,34.6149577,135.516069,0,713.7,55.3,0.88,9,,,
06:16.7,,,5653.7,0,-0.02306968,5697.4,34.6149577,135.516069,0,713.7,55.3,0.88,9,,,
06:16.8,,,5653.8,0,-0.018141344,5697.4,34.6149577,135.5160688,0,713.7,55.7,0.88,9,,,
06:16.9,1:34:20,,5653.9,0,-0.013548318,5697.4,34.6149577,135.516069,0,713.7,55.6,0.88,9,,,
06:17.0,,,5654,0,-0.009632875,5697.4,34.6149577,135.5160688,0,713.7,55.6,0.88,9,,,
06:17.1,,,5654.1,0,-0.006508227,5697.4,34.6149577,135.5160688,0,713.7,54.7,1.04,8,,,
06:17.2,,,5654.2,0,-0.004148364,5697.4,34.6149577,135.516069,0,713.7,54.4,1.04,8,,,
06:17.3,,,5654.3,0,-0.002453838,5697.4,34.6149577,135.516069,0,713.7,54,1.04,8,,,
06:17.4,,,5654.4,0,-0.00129654,5697.4,34.6149577,135.516069,0,713.7,54,1.04,8,,,
06:17.5,,,5654.5,0,-0.000547621,5697.4,34.6149578,135.516069,0,713.7,54,1.04,8,,,
06:17.6,,,5654.6,0,0.000230765,5697.4,34.6149578,135.5160688,0,713.7,53.7,1.04,8,,,
06:17.7,,,5654.7,0.01,0.00247885,5697.4,34.6149578,135.516069,0,713.7,53.2,1.04,8,,,
06:17.8,,,5654.8,0.02,0.00821117,5697.4,34.6149578,135.516069,0,713.7,53.5,1.04,8,,,
06:17.9,1:34:21,,5654.9,0.03,0.017846476,5697.4,34.6149578,135.516069,0,713.7,53.8,1.04,8,,,
06:18.1,,,5655,0.03,0.029483244,5697.4,34.6149578,135.5160692,0,713.7,53.8,1.04,8,,,
06:18.1,,,5655.1,0.04,0.041179672,5697.4,34.6149578,135.516069,0,713.7,53.8,1.04,8,,,
06:18.2,,,5655.2,0.05,0.05180233,5697.4,34.6149578,135.516069,0,713.7,53.8,1.04,8,,,
06:18.3,,,5655.3,0.05,0.059550539,5697.4,34.6149578,135.516069,0,713.7,55.1,0.88,9,,,
06:18.4,,,5655.4,0.05,0.062766589,5697.4,34.6149577,135.5160688,0,713.7,55.9,0.88,9,,,
06:18.5,,,5655.5,0.05,0.061502147,5697.4,34.6149575,135.5160688,0,713.7,55.9,0.88,9,,,
06:18.6,,,5655.6,0.05,0.056491341,5697.4,34.6149577,135.5160687,0,713.7,56.8,0.88,9,,,
06:18.7,,,5655.7,0.05,0.048188042,5697.4,34.6149577,135.5160688,0,713.7,54.2,1.04,8,,,
06:18.8,,,5655.8,0.05,0.037172414,5697.4,34.6149577,135.5160688,0,713.7,55.1,1.04,8,,,
06:18.9,1:34:22,,5655.9,0.04,0.02434678,5697.4,34.6149577,135.516069,0,713.7,54.9,1.04,8,,,
06:19.0,,,5656,0.04,0.011027196,5697.4,34.6149577,135.516069,0,713.7,54,1.04,8,,,
06:19.1,,,5656.1,0.04,-0.001106242,5697.4,34.6149577,135.516069,0,713.7,54,1.04,8,,,
06:19.2,,,5656.2,0.04,-0.010512257,5697.4,34.6149577,135.516069,0,713.7,54.4,1.04,8,,,
06:19.3,,,5656.3,0.04,-0.01627662,5697.4,34.6149577,135.516069,0,713.7,54.7,1.04,8,,,
06:19.4,,,5656.4,0.04,-0.018997684,5697.4,34.6149577,135.5160692,0,713.7,54.8,1.04,8,,,
06:19.5,,,5656.5,0.03,-0.020990387,5697.4,34.6149577,135.5160692,0,713.7,54.1,1.04,8,,,
06:19.6,,,5656.6,0.02,-0.024392189,5697.4,34.6149575,135.5160692,0,713.7,54.4,1.04,8,,,
06:19.7,,,5656.7,0.02,-0.029586675,5697.4,34.6149575,135.5160692,0,713.7,55,1.04,8,,,
06:19.8,,,5656.8,0.01,-0.035641644,5697.4,34.6149575,135.5160693,0,713.7,57.4,0.88,9,,,
06:19.9,1:34:23,,5656.9,0.01,-0.041268844,5697.4,34.6149575,135.5160692,0,713.7,56.8,0.88,9,,,
06:20.0,,,5657,0,-0.045366753,5697.4,34.6149575,135.5160693,0,713.7,55.8,0.88,9,,,
06:20.1,,,5657.1,0,-0.047259487,5697.4,34.6149575,135.5160693,0,713.7,55.8,0.88,9,,,
06:20.3,,,5657.2,0,-0.046548761,5697.4,34.6149573,135.5160692,0,713.7,55.5,0.88,9,,,
06:20.3,,,5657.3,0,-0.042951647,5697.4,34.6149572,135.5160692,0,713.7,55.5,0.88,9,,,
06:20.4,,,5657.4,0,-0.036896728,5697.4,34.6149572,135.516069,0,713.7,55.8,0.88,9,,,
06:20.5,,,5657.5,0,-0.029715858,5697.4,34.6149572,135.5160692,0,713.7,55.6,0.88,9,,,
06:20.6,,,5657.6,0,-0.022674631,5697.4,34.6149573,135.5160692,0,713.7,56.3,0.88,9,,,
06:20.7,,,5657.7,0,-0.016461236,5697.4,34.6149573,135.516069,0,713.7,56.1,0.88,9,,,
06:20.8,,,5657.8,0,-0.011365414,5697.4,34.6149573,135.516069,0,713.7,55.4,0.88,9,,,
06:21.0,1:34:24,,5657.9,0,-0.007423494,5697.4,34.6149577,135.516069,0,713.8,55.7,0.88,9,,,
06:21.0,,,5658,0.01,-0.002952542,5697.45,34.614958,135.5160687,0,713.8,57,0.88,9,,,
06:21.1,,,5658.1,0.04,0.010194478,5697.51,34.6149585,135.5160685,0,713.8,58,0.88,9,,,
06:21.2,,,5658.2,0.11,0.045828745,5697.53,34.6149587,135.5160683,0,713.8,58,1.04,8,,,
06:21.3,,,5658.3,0.18,0.111316569,5697.59,34.6149592,135.5160682,0,713.8,56.9,1.04,8,,,
06:21.4,,,5658.4,0.25,0.200592652,5697.65,34.6149597,135.516068,0,713.8,55.6,1.04,8,,,
06:21.5,,,5658.5,0.33,0.300856709,5697.7,34.6149602,135.516068,0,713.8,53.8,1.04,8,,,
06:21.6,,,5658.6,0.4,0.399652272,5697.74,34.6149605,135.5160678,0,713.8,54.4,0.88,9,,,
06:21.7,,,5658.7,0.46,0.486148387,5697.82,34.6149612,135.5160678,0,713.8,53.4,0.88,9,,,
06:21.8,,,5658.8,0.52,0.553174555,5697.89,34.6149618,135.5160678,0,713.8,55.5,0.88,9,,,
06:21.9,1:34:25,,5658.9,0.58,0.601211965,5697.99,34.6149627,135.5160678,0,713.8,55.7,0.88,9,,,
06:22.0,,,5659,0.66,0.638660312,5698.14,34.614964,135.5160682,0,713.8,54.3,0.88,9,,,
06:22.1,,,5659.1,0.77,0.679044306,5698.28,34.6149653,135.5160685,0,713.8,54.3,0.88,9,,,
06:22.2,,,5659.2,0.9,0.736543417,5698.45,34.6149668,135.5160687,0,713.8,56.8,0.88,9,,,
06:22.3,,,5659.3,1.03,0.815309405,5698.55,34.6149677,135.516069,0,713.8,59.5,0.88,9,,,
06:22.5,,,5659.4,1.14,0.90090853,5698.68,34.6149688,135.5160692,0,713.8,56.9,0.88,9,,,
06:22.5,,,5659.5,1.22,0.969073594,5698.81,34.61497,135.5160692,0,713.8,56.5,0.88,9,,,
06:22.6,,,5659.6,1.3,1.004041433,5699.03,34.614972,135.5160692,0,713.8,56.4,0.88,9,,,
06:22.7,,,5659.7,1.37,1.006987214,5699.2,34.6149735,135.5160692,0,713.8,59.3,0.88,9,,,
06:22.8,,,5659.8,1.45,0.989426315,5699.36,34.614975,135.5160692,0,713.9,61.1,0.88,9,,,
06:22.9,1:34:26,,5659.9,1.53,0.961136699,5699.53,34.6149765,135.5160692,0,713.9,60,0.88,9,,,
06:23.0,,,5660,1.59,0.925310075,5699.72,34.6149782,135.5160693,0,713.9,55.8,0.88,9,,,
06:23.2,,,5660.1,1.66,0.882440031,5699.91,34.6149798,135.51607,0,713.9,55.9,0.88,9,,,
06:23.2,,,5660.2,1.72,0.835205138,5700.16,34.614982,135.5160708,0,713.9,57.3,0.88,9,,,
06:23.3,,,5660.3,1.79,0.790698111,5700.39,34.614984,135.5160712,0,713.9,58.7,0.88,9,,,
06:23.4,,,5660.4,1.88,0.75743705,5700.6,34.6149858,135.5160718,0,713.9,57.2,0.88,9,,,
06:23.5,,,5660.5,1.95,0.738156736,5700.84,34.614988,135.5160722,0,713.9,58.4,0.88,9,,,
06:23.6,,,5660.6,2.02,0.727467299,5701.06,34.61499,135.5160723,0,713.9,56.5,0.88,9,,,
06:23.7,,,5660.7,2.07,0.714503825,5701.27,34.6149918,135.5160728,0,713.9,57.7,0.88,9,,,
06:23.8,,,5660.8,2.11,0.689003527,5701.53,34.614994,135.5160737,0,713.9,59.1,0.88,9,,,
06:23.9,1:34:27,,5660.9,2.16,0.652309656,5701.76,34.614996,135.5160745,0,714,57.1,0.88,9,,,
06:24.0,,,5661,2.21,0.614409268,5701.94,34.6149975,135.5160753,0,714,56.2,0.88,9,,,
06:24.1,,,5661.1,2.24,0.57676053,5702.22,34.6149997,135.5160767,0,714,54.4,0.88,9,,,
06:24.2,,,5661.2,2.28,0.536848426,5702.52,34.6150023,135.5160778,0,714,53.7,0.88,9,,,
06:24.3,,,5661.3,2.35,0.50563097,5702.78,34.6150045,135.5160785,0,714.1,52.8,0.88,9,,,
06:24.4,,,5661.4,2.42,0.496014744,5703.01,34.6150065,135.5160792,0,714.1,57,0.88,9,,,
06:24.5,,,5661.5,2.47,0.502407432,5703.29,34.6150088,135.5160805,0,714.1,57,0.88,9,,,
06:24.6,,,5661.6,2.53,0.511906683,5703.57,34.615011,135.516082,0,714.1,54.5,0.88,9,,,
06:24.7,,,5661.7,2.58,0.519962192,5703.76,34.6150125,135.516083,0,714.2,52.2,0.84,10,,,
06:24.8,,,5661.8,2.6,0.520244539,5704.06,34.6150148,135.5160848,0,714.2,55,0.88,9,,,
06:24.9,1:34:28,,5661.9,2.63,0.504134238,5704.39,34.6150172,135.5160868,0,714.2,58.7,0.88,9,,,
06:25.0,,,5662,2.68,0.479782432,5704.69,34.6150197,135.5160882,0,714.2,54.4,0.84,10,,,
06:25.1,,,5662.1,2.75,0.465872109,5704.96,34.615022,135.5160892,0,714.3,54.1,0.84,10,,,
06:25.2,,,5662.2,2.8,0.467426181,5705.28,34.6150243,135.5160912,0,714.3,55,0.84,10,,,
06:25.4,,,5662.3,2.86,0.476513743,5705.56,34.6150263,135.5160932,0,714.3,54.8,0.84,10,,,
06:25.4,,,5662.4,2.9,0.485403985,5705.85,34.6150285,135.5160948,0,714.4,54,0.78,10,,,
06:25.5,,,5662.5,2.92,0.484968543,5706.1,34.6150303,135.5160965,0,714.4,57.3,0.78,10,,,
06:25.6,,,5662.6,2.93,0.463862181,5706.44,34.6150325,135.516099,0,714.4,58.9,0.78,10,,,
06:25.7,,,5662.7,2.94,0.420820385,5706.73,34.6150347,135.5161008,0,714.4,56.3,0.86,9,,,
06:25.8,,,5662.8,2.94,0.364682317,5706.97,34.6150367,135.5161018,0,714.5,53.3,0.78,10,,,
06:25.9,1:34:29,,5662.9,2.91,0.297319293,5707.26,34.6150388,135.5161037,0,714.5,53.1,0.86,9,,,
06:26.1,,,5663,2.89,0.215831533,5707.56,34.6150408,135.5161058,0,714.5,53.3,0.86,9,,,
06:26.1,,,5663.1,2.88,0.130672827,5707.86,34.6150428,135.516108,0,714.5,50.9,0.86,9,,,
06:26.2,,,5663.2,2.88,0.058318656,5708.1,34.6150445,135.5161097,0,714.6,49.9,0.86,9,,,
06:26.3,,,5663.3,2.86,0.000342088,5708.38,34.6150465,135.5161115,0,714.6,52.1,0.86,9,,,
06:26.4,,,5663.4,2.84,-0.050158296,5708.7,34.6150487,135.5161138,0,714.7,50.2,0.86,9,,,
06:26.5,,,5663.5,2.84,-0.090074651,5708.97,34.6150508,135.5161152,0,714.7,49.8,0.86,9,,,
06:26.6,,,5663.6,2.84,-0.112826824,5709.23,34.6150528,135.5161167,0,714.8,49.3,0.86,9,,,
06:26.7,,,5663.7,2.83,-0.121482313,5709.55,34.6150552,135.5161187,0,714.8,49.6,0.86,9,,,
06:26.8,,,5663.8,2.83,-0.120045826,5709.85,34.6150573,135.5161207,0,714.8,50.7,0.86,9,,,
06:26.9,1:34:30,,5663.9,2.84,-0.107639425,5710.1,34.615059,135.5161225,0,714.8,50.3,0.86,9,,,
06:27.0,,,5664,2.82,-0.092275821,5710.33,34.6150608,135.5161238,0,714.9,52.3,0.86,9,,,
06:27.1,,,5664.1,2.78,-0.091682248,5710.59,34.6150627,135.5161255,0,714.9,51.4,0.86,9,,,
06:27.2,,,5664.2,2.74,-0.113216214,5710.86,34.6150648,135.516127,0,714.9,50.2,0.86,9,,,
06:27.3,,,5664.3,2.7,-0.149749726,5711.1,34.6150667,135.5161282,0,715,51.1,0.86,9,,,
06:27.4,,,5664.4,2.66,-0.192083001,5711.43,34.6150692,135.5161302,0,715,48.6,0.86,9,,,
06:27.6,,,5664.5,2.66,-0.226775795,5711.72,34.6150713,135.516132,0,715,46.7,0.86,9,,,
06:27.6,,,5664.6,2.69,-0.233139172,5712.02,34.6150732,135.5161343,0,715.1,44.7,0.86,9,,,
06:27.7,,,5664.7,2.72,-0.201431617,5712.26,34.615075,135.5161358,0,715.1,46.8,0.86,9,,,
06:27.8,,,5664.8,2.74,-0.141834661,5712.59,34.6150775,135.5161378,0,715.1,48.8,0.86,9,,,
06:27.9,1:34:31,,5664.9,2.8,-0.064474113,5712.92,34.61508,135.5161397,0,715.1,48.7,0.86,9,,,
06:28.0,,,5665,2.85,0.028578518,5713.14,34.6150817,135.516141,0,715.2,45.3,0.86,9,,,
06:28.1,,,5665.1,2.87,0.122946672,5713.44,34.6150842,135.5161423,0,715.2,47.4,0.86,9,,,
06:28.3,,,5665.2,2.89,0.195023015,5713.81,34.615087,135.5161443,0,715.2,49.3,0.86,9,,,
06:28.3,,,5665.3,2.92,0.242306903,5714.1,34.6150892,135.516146,0,715.3,50,0.86,9,,,
06:28.4,,,5665.4,2.96,0.278649837,5714.35,34.615091,135.5161478,0,715.3,51.9,0.86,9,,,
06:28.5,,,5665.5,2.98,0.306131512,5714.7,34.6150938,135.5161495,0,715.3,49.5,0.86,9,,,
06:28.6,,,5665.6,3.02,0.32168141,5715.03,34.6150965,135.516151,0,715.3,50.6,0.86,9,,,
06:28.7,,,5665.7,3.06,0.331890345,5715.31,34.6150988,135.5161522,0,715.4,50.9,0.86,9,,,
06:28.8,,,5665.8,3.06,0.335162073,5715.55,34.6151008,135.5161532,0,715.4,50.7,0.78,10,,,
06:28.9,1:34:32,,5665.9,3.04,0.314553559,5715.9,34.6151037,135.5161547,0,715.4,52.8,0.78,10,,,
06:29.0,,,5666,3.04,0.268311292,5716.21,34.6151062,135.5161563,0,715.5,51.2,0.86,9,,,
06:29.1,,,5666.1,3.05,0.216871098,5716.48,34.6151083,135.5161578,0,715.6,50.5,0.86,9,,,
06:29.2,,,5666.2,3.04,0.169469312,5716.79,34.6151107,135.5161595,0,715.6,47.2,0.86,9,,,
06:29.3,,,5666.3,3.04,0.122222006,5717.12,34.6151133,135.5161612,0,715.6,49.2,0.86,9,,,
06:29.4,,,5666.4,3.06,0.084081158,5717.35,34.6151153,135.516162,0,715.6,48.7,0.86,9,,,
06:29.5,,,5666.5,3.06,0.061700501,5717.56,34.615117,135.516163,0,715.7,44.9,0.78,10,,,
06:29.6,,,5666.6,3.01,0.03530198,5717.87,34.6151195,135.5161643,0,715.7,46.4,0.78,10,,,
06:29.7,,,5666.7,2.97,-0.01227324,5718.2,34.6151222,135.516166,0,715.7,47.8,0.78,10,,,
06:29.8,,,5666.8,2.97,-0.065928765,5718.46,34.6151242,135.5161675,0,715.8,43.6,0.78,10,,,
